Date,Close,High,Low,Open,Volume
2020-01-02,160.49285888671875,160.5897169106436,158.4676542091954,159.33056259962044,2444800
2020-01-03,159.35694885253906,159.54186447830142,156.98834131807027,158.08899437790103,2344200
2020-01-06,157.99215698242188,158.56450470962454,156.6801869627997,158.2299018363586,3142500
2020-01-07,156.7946319580078,158.124215959916,156.3895857378002,157.816027742212,4096400
2020-01-08,158.5116424560547,159.41857943171976,156.27510808902616,156.63612548904572,2817500
2020-01-09,157.70162963867188,159.22493023165546,157.23495365679997,158.9431565029799,3311100
2020-01-10,156.68017578125,158.43240695719098,156.57451738068872,157.70158510569934,2944300
2020-01-13,158.4059600830078,158.4852173029878,156.4159844755397,156.72417266199514,2035200
2020-01-14,159.19847106933594,160.89787304927637,158.6261233815376,158.93431163156035,2805900
2020-01-15,159.19847106933594,160.62491322333418,159.04878385626142,159.92930635837533,3450700
2020-01-16,161.92803955078125,162.16578432490311,159.29528657091515,159.86762067026774,3227400
2020-01-17,163.17843627929688,163.4689968811064,161.13561762852805,161.73436647986622,4008600
2020-01-21,160.6601104736328,162.48278471277715,159.48020033860732,162.15699574963597,3440900
2020-01-22,159.3129425048828,161.496648157181,158.88149504345049,161.37337553452772,2993900
2020-01-23,164.8250274658203,165.25647494050114,159.3129473969159,161.57589692561368,4950500
2020-01-24,163.49539184570312,166.38351766199747,162.48279646578956,163.90043805909184,2734000
2020-01-27,157.14688110351562,161.980955371409,156.99719386274495,160.28153964132397,4183900
2020-01-28,158.17706298828125,159.9733229950317,158.00976156184862,158.73179646840896,3264500
2020-01-29,160.06138610839844,162.25389206796365,158.88148913038515,159.90289850047472,2270800
2020-01-30,161.19729614257812,161.57591445209889,157.62236271666058,158.2035109196418,2994400
2020-01-31,157.9833221435547,160.66891806141308,157.17324317477045,159.98211168710242,3653700
2020-02-03,158.74940490722656,160.2991331968075,157.96574037377545,159.26010959941047,2493100
2020-02-04,161.34695434570312,162.9142833850451,160.87146465223086,160.87146465223086,1857900
2020-02-05,162.9759063720703,163.64511207121703,162.34192909693508,163.64511207121703,2133500
2020-02-06,163.8740234375,165.24763622370736,162.75575623408025,164.49038642673338,2932400
2020-02-07,161.86643981933594,163.46898365438028,161.33812098737943,162.68531922959193,2221400
2020-02-10,162.60609436035156,162.73818080156653,159.8852829612389,160.24630042390248,1782800
2020-02-11,161.3997802734375,163.49541473047557,161.22367845693873,163.4866143421482,1521700
2020-02-12,162.7733917236328,163.74197185884196,161.74318199929613,162.73817673494668,2612200
2020-02-13,162.57969665527344,163.38097546717765,161.40859995380782,161.98094772047182,1861500
2020-02-14,162.01611328125,163.3633114092214,160.82740272800237,162.5092036502193,2134800
2020-02-18,160.34315490722656,162.44760317476113,159.95572285199722,161.54066606170483,3164400
2020-02-19,161.5758514404297,163.3368961427777,160.8538166633287,161.11797605582186,2807200
2020-02-20,161.48779296875,162.47398713307828,159.95569268473912,161.4261633910634,2190900
2020-02-21,160.008544921875,160.9859254046598,159.1808516472654,160.36074853691,2890700
2020-02-24,155.67637634277344,156.5656992061011,153.56311434032273,155.13925709533424,6785100
2020-02-25,150.4724578857422,156.83863046173738,149.6975939490508,156.24868212292165,7631700
2020-02-26,145.94659423828125,152.17189433004253,145.76167861441346,149.36302560041932,4921400
2020-02-27,141.3763885498047,146.2654894938755,138.4535695377765,142.1203918671293,7914700
2020-02-28,141.5446319580078,141.6952003118311,135.32697388736796,137.29324170872587,7045800
2020-03-02,142.0140380859375,143.457742593827,137.5678055347265,142.2354644943969,7064800
2020-03-03,139.35693359375,148.46198723919304,138.48009358764003,142.33290532903698,5654000
2020-03-04,143.63490295410156,144.35232246470963,140.13636786909342,141.58007259747097,4415000
2020-03-05,137.2489776611328,141.53579051914792,136.15069759623057,139.62266273440136,4901900
2020-03-06,138.24981689453125,138.99380653275296,131.86388556093098,132.43073673978537,4643300
2020-03-09,120.3142547607422,128.94103283691837,117.9582744390741,128.60446035816693,9400200
2020-03-10,130.03932189941406,130.19874244387546,123.26366494906893,125.61964543684267,8090300
2020-03-11,125.38048553466795,127.0367507210486,123.03337104515556,125.78791606679978,7074800
2020-03-12,116.95745849609376,125.92964943616666,110.71322964136128,115.27460929666591,8805200
2020-03-13,127.40875244140624,127.40875244140624,119.40196647061302,123.60021576380292,7886400
2020-03-16,110.80179595947266,120.34084460123672,108.32182373516976,113.41463216472994,7102700
2020-03-17,113.92833709716795,117.54201824713714,106.62125776437804,112.77691689748016,8021700
2020-03-18,101.92701721191406,109.21637159866803,93.0699598961217,106.96667822956896,10869900
2020-03-19,107.74610137939452,109.54408289629274,98.91561433620248,101.21844783940904,8514300
2020-03-20,104.37155151367188,111.37748651324488,100.4921631636074,109.91607082580622,6668100
2020-03-23,101.00587463378906,105.70011059391868,97.08219827584448,97.77304761189916,6011000
2020-03-24,114.1408920288086,115.2391719890248,105.22184243913516,107.48924692428125,7018900
2020-03-25,117.7191390991211,124.96420470063988,112.48461555682351,112.82118126519651,6923200
2020-03-26,126.20421600341795,127.0013457650497,118.70228728984154,121.3682567071004,6068600
2020-03-27,123.15738677978516,127.20505501445017,118.82628621907767,120.11940904095428,4962400
2020-03-30,124.1759262084961,126.93047124919222,120.73939756562936,121.81994599701034,3309200
2020-03-31,124.91995239257812,128.17050489184413,121.81112959362478,121.97941587457198,4247100
2020-04-01,120.88996887207033,122.20080944817356,117.35599846797248,118.7111270294756,5125600
2020-04-02,125.59307098388672,126.09791620527668,119.39313108285364,119.80941384310673,6009000
2020-04-03,122.73226928710938,126.25737487688512,120.97856192822272,124.76938198281152,4088000
2020-04-06,130.95159912109375,132.22700403481136,129.05618937727257,129.11818175140468,4865900
2020-04-07,129.10044860839844,135.96466728582274,128.6575957905001,134.91954112268448,4729000
2020-04-08,132.5193328857422,133.55560732690049,128.79051803954027,130.6593583175612,3625600
2020-04-09,131.7310333251953,135.68128754379504,130.24305391608647,133.9718681472362,4535900
2020-04-13,130.11016845703125,132.0410140076749,128.16161852215208,130.94273401920256,2525000
