Date,Close,High,Low,Open,Volume
2020-01-02,32.98099899291992,32.99800109863281,32.47800064086914,32.61000061035156,44858000
2020-01-03,32.59000015258789,32.98600006103516,32.553001403808594,32.678001403808594,38069000
2020-01-06,33.58300018310547,33.63600158691406,32.119998931884766,32.3120002746582,56631000
2020-01-07,33.07500076293945,33.66999816894531,33.029998779296875,33.64699935913086,47032000
2020-01-08,33.92599868774414,34.27000045776367,33.10499954223633,33.14899826049805,71045000
2020-01-09,33.566001892089844,34.34199905395508,33.46099853515625,34.20000076293945,47093000
2020-01-10,32.904998779296875,33.849998474121094,32.72700119018555,33.7130012512207,47183000
2020-01-13,33.891998291015625,34.084999084472656,33.1510009765625,33.18000030517578,62900000
2020-01-14,33.86899948120117,34.53799819946289,33.551998138427734,34.439998626708984,71994000
2020-01-15,33.90700149536133,34.31700134277344,33.65999984741211,33.86800003051758,51580000
2020-01-16,33.86199951171875,34.35599899291992,33.584999084472656,34.349998474121094,50160000
2020-01-17,33.96699905395508,34.15700149536133,33.737998962402344,34.099998474121094,60665000
2020-01-21,33.81100082397461,34.099998474121094,33.25899887084961,34.0,143503000
2020-01-22,32.599998474121094,33.630001068115234,32.36000061035156,33.255001068115234,217300000
2020-01-23,34.959999084472656,34.987998962402344,32.500999450683594,32.604000091552734,182003000
2020-01-24,35.316001892089844,35.98500061035156,34.5880012512207,34.84600067138672,179397000
2020-01-27,34.28799819946289,35.189998626708984,34.10200119018555,34.595001220703125,77095000
2020-01-28,34.85200119018555,35.2400016784668,34.27799987792969,34.5880012512207,68216000
2020-01-29,34.316001892089844,34.939998626708984,33.85499954223633,34.900001525878906,76435000
2020-01-30,34.77399826049805,34.81999969482422,33.92499923706055,34.11000061035156,53281000
2020-01-31,34.50899887084961,34.73899841308594,34.097999572753906,34.73899841308594,52300000
2020-02-03,35.79999923706055,35.9630012512207,34.62799835205078,34.7239990234375,66706000
2020-02-04,36.9010009765625,36.95700073242188,35.61000061035156,36.09999847412109,71615000
2020-02-05,36.96699905395508,37.525001525878906,36.22999954223633,37.51300048828125,64370000
2020-02-06,36.69499969482422,37.15499877929688,36.2509994506836,36.959999084472656,39204000
2020-02-07,36.67699813842773,37.18000030517578,36.35699844360352,36.50400161743164,43852000
2020-02-10,37.10699844360352,37.47999954223633,36.25199890136719,36.5,52941000
2020-02-11,37.36899948120117,37.81100082397461,36.97200012207031,37.375,47729000
2020-02-12,38.0009994506836,38.0620002746582,37.5880012512207,37.71799850463867,46248000
2020-02-13,38.13999938964844,38.5369987487793,37.6510009765625,37.69599914550781,44854000
2020-02-14,38.040000915527344,38.51499938964844,37.94300079345703,38.14699935913086,37363000
2020-02-18,38.77799987792969,38.95399856567383,37.91899871826172,37.93000030517578,51739000
2020-02-19,38.61899948120117,39.29499816894531,38.4900016784668,38.8120002746582,48964000
2020-02-20,38.59999847412109,38.970001220703125,37.667999267578125,38.65599822998047,40794000
2020-02-21,38.00699996948242,38.73199844360352,37.790000915527344,38.53300094604492,39301000
2020-02-24,36.869998931884766,37.28200149536133,36.09999847412109,36.47600173950195,69364000
2020-02-25,36.00899887084961,37.56499862670898,35.77199935913086,37.20000076293945,64812000
2020-02-26,37.92399978637695,38.20000076293945,36.5,36.63100051879883,89341000
2020-02-27,37.17100143432617,39.15599822998047,37.060001373291016,37.14599990844727,109677000
2020-02-28,36.90299987792969,37.67699813842773,35.68000030517578,36.42100143432617,111686000
2020-03-02,38.10499954223633,38.13600158691406,36.45000076293945,37.31100082397461,69979000
2020-03-03,36.87699890136719,39.35200119018555,36.7400016784668,38.10300064086914,83646000
2020-03-04,38.37900161743164,38.4010009765625,37.05099868774414,37.777000427246094,54873000
