Date,Close,High,Low,Open,Volume
2020-01-02,30.92032623291016,30.93767810410688,30.616676760795176,30.668729064854297,37614200
2020-01-03,30.2783203125,30.495213714997764,30.15685722709548,30.34772448034333,50357900
2020-01-06,30.234943389892575,30.278324724337743,29.818508393562045,29.85321213730571,42185000
2020-01-07,30.035404205322266,30.29567568494103,29.95732243048349,30.10481169830403,34149000
2020-01-08,30.33906364440918,30.52992767270281,29.97468084579016,29.9920327228227,45311600
2020-01-09,30.39110946655273,30.65138425684648,30.3130276913709,30.625354792098243,39861600
2020-01-10,30.139514923095703,30.42581255286126,30.07010743131535,30.36508265231913,39730400
2020-01-13,30.417133331298828,30.425807611596955,30.070102547818863,30.22626606943177,37956100
2020-01-14,30.64270782470703,30.946357345495606,30.46051811223389,30.62535595072889,66719300
2020-01-15,30.078777313232425,30.182888535674028,29.792479725345203,30.16553666526709,74745500
2020-01-16,30.122159957885746,30.35640525430037,30.018048730903004,30.278323488828825,50368500
2020-01-17,30.11348342895508,30.32170258072868,30.01804978895597,30.29567311830001,54156100
2020-01-21,29.72307777404785,29.948648821777283,29.688377336308434,29.861889453600003,50811000
2020-01-22,29.80983543395996,29.88791720607925,29.697049916558463,29.818509715514857,38879700
2020-01-23,29.601621627807617,29.723081448740505,29.263268323914023,29.57559546890254,45717100
2020-01-24,29.09842300415039,29.618965905916912,28.86417770549614,29.60161403458722,47797200
2020-01-27,28.49979782104492,28.742720733948182,28.1701221620492,28.256878217673044,57096200
2020-01-28,28.83815574645996,29.05504920532177,28.58655853989269,28.64728844361148,38834600
2020-01-29,28.63860321044922,29.01166012491347,28.612577061380296,28.916229808483877,37414700
2020-01-30,29.04637336730957,29.081077117110272,28.343637326738143,28.369666793854535,50542800
2020-01-31,28.482452392578125,28.777424337979003,28.32628882764134,28.690668272806008,54845300
2020-02-03,28.603904724121094,28.97696166392089,28.560523393352515,28.629930874957537,48485500
2020-02-04,29.16782760620117,29.41075049883591,29.089745838841992,29.115775300982456,45061600
2020-02-05,30.11348342895508,30.200242787832053,29.558236770267,29.584262923164523,54604800
2020-02-06,30.078777313232425,30.37375249108855,30.01804742157359,30.31302259942972,39511500
2020-02-07,30.02673721313477,30.070115252013657,29.7057357539923,29.775139954292083,31263000
2020-02-10,30.096134185791016,30.096134185791016,29.82718842361039,29.879240733951708,24373800
2020-02-11,30.16554069519043,30.399786012681403,30.156863104062253,30.234944876559243,32476300
2020-02-12,30.29567527770996,30.755491638704783,30.174215476155947,30.43449026180755,36656700
2020-02-13,30.28700256347656,30.39111049740649,29.97467545215521,30.156865163915484,31775100
2020-02-14,30.234943389892575,30.330377030422085,30.104809315150565,30.26097285246591,26447700
2020-02-18,29.73175048828125,30.217592941779422,29.50617947755565,30.16553732941253,40318000
2020-02-19,30.122159957885746,30.23494215615384,29.85321091914354,29.88791466147112,29632100
2020-02-20,30.234943389892575,30.434488261653087,29.89659016221972,29.89659016221972,42604100
2020-02-21,29.80983543395996,30.052755031872746,29.61896814443917,29.957321387112348,46675500
2020-02-24,28.39568328857422,28.812118215877373,28.21349362841608,28.78609206714924,79159600
2020-02-25,26.964191436767575,28.42171391178927,26.75597394033591,28.36098401550906,91586800
2020-02-26,26.573780059814453,27.415327555830487,26.513050169331937,27.23313622961753,80012800
2020-02-27,25.272422790527344,26.287484151492784,25.081557159875054,25.63680383432944,121148300
