Date,Close,High,Low,Open,Volume
2020-01-02,5.971410274505615,5.971410274505615,5.89201091609378,5.942537823696139,237536000
2020-01-03,5.875831604003906,5.919638519054336,5.826797767959651,5.851688071391556,205384000
2020-01-06,5.900472164154053,5.905699084702137,5.756358226332289,5.782492829072712,262636000
2020-01-07,5.9719085693359375,6.017706563187655,5.883797196118727,5.928848419045808,314856000
2020-01-08,5.983108997344971,6.024426839104934,5.927603932688203,5.967676998031507,277108000
2020-01-09,6.048818588256836,6.121249187426067,5.9950558356906445,6.069477507253272,255112000
2020-01-10,6.081175804138184,6.186461474165216,6.066988582177594,6.156095483057426,316296000
2020-01-13,6.271834373474121,6.296973440866973,6.141658411841688,6.1643088762984775,319840000
2020-01-14,6.154851913452148,6.25441266861576,6.141659751401335,6.229024355597427,359088000
2020-01-15,6.112287521362305,6.189945030303659,6.08640168504852,6.167543807542,263104000
2020-01-16,6.195920944213867,6.20189463740964,6.142406945611476,6.165803712818602,284192000
2020-01-17,6.2046308517456055,6.222551926626451,6.157090558824123,6.215084693407007,253792000
2020-01-21,6.171278953552246,6.2048807947316265,6.137179106871274,6.168043104649625,217916000
2020-01-22,6.225289821624756,6.311907638823189,6.19766167564839,6.216578286834284,239240000
2020-01-23,6.293739318847656,6.302202090329375,6.176506718885574,6.265364869957308,244516000
2020-01-24,6.234500885009766,6.459010721586678,6.180240115956254,6.4092301036995165,373512000
2020-01-27,5.978627681732178,6.0296525857814975,5.7802525167581775,5.929842615207442,470536000
2020-01-28,6.172025680541992,6.204382745108837,5.991322320441981,6.044587545294466,310976000
2020-01-29,6.111541748046875,6.19367941361647,6.071716979375738,6.157588498886928,258848000
2020-01-30,6.118263244628906,6.131704172647575,5.958717264218556,6.013724328598997,290504000
2020-01-31,5.884792327880859,6.084411825677321,5.842976956920806,6.07246444119071,370420000
2020-02-03,5.981863498687744,6.001277639266256,5.860399075803358,5.866621532412214,255564000
2020-02-04,6.151117324829102,6.170283177377277,6.073709042756878,6.1237384171402685,271544000
2020-02-05,6.241469383239746,6.282289219268242,6.15808692926004,6.272084141575343,208220000
2020-02-06,6.328335762023926,6.328335762023926,6.194675644500358,6.275817783033483,218284000
2020-02-07,6.26212739944458,6.310414462729095,6.2367390915720655,6.288262003363611,189752000
2020-02-10,6.545378684997559,6.546124981112812,6.279799812471676,6.284777968365155,529608000
2020-02-11,6.667836666107178,6.782580617146801,6.591672702329436,6.653649447263468,638556000
2020-02-12,6.7835774421691895,6.790049139533246,6.681776389310906,6.720605149266072,374644000
2020-02-13,6.739770889282227,6.806974570676879,6.698204283875325,6.725583666979016,528016000
2020-02-14,7.212933540344238,7.341864732956123,7.118599722338029,7.149961248306124,1041924000
2020-02-18,7.381689071655273,7.400108152666693,7.090224846302637,7.109638988755365,620164000
2020-02-19,7.832949638366699,7.850621951154439,7.504150146633085,7.504150146633085,694332000
2020-02-20,7.683607578277588,7.873270750699054,7.37621335116715,7.78491062439982,810052000
2020-02-21,7.319464683532715,7.596492964996843,7.234589157698324,7.571353892162281,768180000
2020-02-24,6.80199670791626,7.015803911128321,6.670576422942381,6.725085951380724,856916000
2020-02-25,6.522480010986328,6.939142105122098,6.420678945544084,6.877165340750058,1055496000
2020-02-26,6.661864280700684,6.856008081626583,6.521234941797233,6.522728008722888,747732000
2020-02-27,6.291027545928955,6.649661074979793,6.19862956404981,6.348309154901602,906416000
2020-02-28,6.726119518280029,6.785642779729529,6.021803597722082,6.038489872052209,1133252000
2020-03-02,6.884516716003418,6.91340691326313,6.500231204832834,6.896222333433682,890744000
2020-03-03,6.622015953063965,7.000075211681399,6.536591373721847,6.940303040064496,652792000
2020-03-04,7.08574914932251,7.095213112715437,6.654641699163994,6.729357274638746,597408000
2020-03-05,6.8063130378723145,7.0531223176529245,6.761732708235922,6.886258174225634,540328000
2020-03-06,6.625751972198486,6.684279101658206,6.425514781213348,6.626748103865886,515412000
2020-03-09,6.11270809173584,6.4603832758508535,5.931897101861115,5.97473362059158,614160000
2020-03-10,6.502222537994385,6.502222537994385,6.126404913419726,6.389153282196328,580648000
2020-03-11,6.138358116149902,6.390646830013216,6.041228405394459,6.36225494416996,499964000
2020-03-12,5.387221813201904,5.880591547871109,5.374520065165271,5.615103210164313,816540000
2020-03-13,5.998143672943115,6.00262650314961,5.469408647179409,5.740624862456318,634836000
2020-03-16,4.891361236572266,5.63104297256949,4.831589056647844,5.290091825274877,726972000
2020-03-17,5.411129951477051,5.500539533647419,4.756873362583326,5.003682666582242,833632000
2020-03-18,5.051251411437988,5.228575666366858,4.499852892401873,4.98350971068714,874268000
2020-03-19,5.304038047790527,5.397681063684744,4.8163962655111225,5.0298325317869885,765512000
2020-03-20,5.124222755432129,5.736140559692352,5.108781530330506,5.454214932101678,804636000
2020-03-23,5.297064781188965,5.391455500296012,4.944159607333464,5.123227218008279,643876000
2020-03-24,6.205852508544922,6.29252262339165,5.679608014732803,5.7032676882386975,1101644000
2020-03-25,6.117189407348633,6.520651674070698,6.068375159691463,6.320912803870535,793432000
2020-03-26,6.40658712387085,6.530614300481662,6.226273997101608,6.3243998510831805,696108000
2020-03-27,6.294264316558838,6.553028121967222,6.193398519154596,6.226273234230904,638828000
2020-03-30,6.614544868469238,6.623759917980906,6.315683507570858,6.359765541677423,602252000
2020-03-31,6.5649847984313965,6.858865067257388,6.419289710060804,6.654642839324656,949960000
2020-04-01,6.053682327270508,6.513430630446292,6.009102461458389,6.3669888090516205,656912000
2020-04-02,6.362505912780762,6.375705489949085,6.034754811122155,6.082821375160415,675764000
2020-04-03,6.074602127075195,6.366489596403704,5.93712598630891,6.324898131854011,663212000
2020-04-06,6.68452787399292,6.721387595066812,6.299245814449324,6.356776811021011,727884000
2020-04-07,6.451166152954102,6.929842256639195,6.40808025883627,6.906182114478924,784520000
2020-04-08,6.648415565490723,6.673320757486183,6.490268142600633,6.560251499344632,542444000
2020-04-09,6.548795223236084,6.797098973754002,6.485785263721914,6.774186520309044,525564000
2020-04-13,6.720640659332275,6.729357405386304,6.400610196985694,6.489023178406291,398408000
2020-04-14,7.071802139282227,7.105921904267473,6.821256743745336,6.848901415569043,530948000
2020-04-15,6.99434757232666,7.077281593572189,6.858365856196307,6.903692936564077,366148000
2020-04-16,7.339532852172852,7.446624858953179,7.136556627721577,7.149756205410071,745620000
2020-04-17,7.280257225036621,7.443136373919461,7.146267791619093,7.421717882698003,539120000
2020-04-20,7.149008274078369,7.309646268211535,7.104677325590084,7.153740493454517,449388000
2020-04-21,6.712172985076904,7.092224547039059,6.652400807148246,7.030958409056792,735160000
2020-04-22,7.126594543457031,7.169431537284918,6.858864994627588,6.904440994714336,483356000
2020-04-23,7.073296070098877,7.30067962276094,7.048141964987654,7.168682918221717,424160000
2020-04-24,7.212266445159912,7.214258708372512,6.988369596969464,7.063085167765885,352328000
